Date,BET,FX
5/29/2009,3341.53,4.1872
6/1/2009,3454.11,4.1831
6/2/2009,3484.85,4.1882
6/3/2009,3483.21,4.2124
6/4/2009,3507.76,4.21
6/5/2009,3544.54,4.2158
6/9/2009,3514.56,4.2002
6/10/2009,3609.07,4.2007
6/11/2009,3657.53,4.196
6/12/2009,3651.62,4.1963
6/15/2009,3524.78,4.2292
6/16/2009,3429.03,4.2335
6/17/2009,3290.07,4.2287
6/18/2009,3376.61,4.2258
6/19/2009,3477.03,4.2166
6/22/2009,3386.58,4.2296
6/23/2009,3377.65,4.2325
6/24/2009,3436.57,4.2252
6/25/2009,3361.55,4.2221
6/26/2009,3408.16,4.2179
6/29/2009,3391.01,4.2129
6/30/2009,3434.43,4.2106
7/1/2009,3435.5,4.1929
7/2/2009,3433.87,4.2089
7/3/2009,3437.82,4.2051
7/6/2009,3394.53,4.2075
7/7/2009,3423.37,4.2123
7/8/2009,3384.71,4.214
7/9/2009,3402.06,4.2161
7/10/2009,3341.6,4.2189
7/13/2009,3315.59,4.2224
7/14/2009,3338.27,4.2164
7/15/2009,3415.67,4.2167
7/16/2009,3457.67,4.2345
7/17/2009,3441.24,4.2446
7/20/2009,3579.78,4.2374
7/21/2009,3639.94,4.2341
7/22/2009,3586.16,4.2366
7/23/2009,3656.98,4.2317
7/24/2009,3741.73,4.2144
7/27/2009,3854.89,4.2096
7/28/2009,3807.07,4.209
7/29/2009,3783.04,4.2171
7/30/2009,3986.85,4.2088
7/31/2009,3920.3,4.2189
8/3/2009,4038.68,4.2026
8/4/2009,3978.47,4.2105
8/5/2009,3994.41,4.2075
8/6/2009,4107.59,4.2094
8/7/2009,4141.58,4.2144
8/10/2009,4172.61,4.2121
8/11/2009,4162.74,4.2189
8/12/2009,4123.59,4.2188
8/13/2009,4197.3,4.2116
8/14/2009,4180.39,4.2145
8/17/2009,3972.59,4.2224
8/18/2009,4010.75,4.2174
8/19/2009,3909.66,4.2245
8/20/2009,4043.22,4.2336
8/21/2009,4146.84,4.2229
8/24/2009,4291.95,4.2219
8/25/2009,4335.98,4.2135
8/26/2009,4360.32,4.2288
8/27/2009,4364.17,4.2249
8/28/2009,4346.04,4.2188
8/31/2009,4249.22,4.223
9/1/2009,4187.42,4.227
9/2/2009,4043.22,4.2421
9/3/2009,4095.67,4.2444
9/4/2009,4201.28,4.2483
9/7/2009,4349.63,4.2451
9/8/2009,4355.13,4.2411
9/9/2009,4343.49,4.2493
9/10/2009,4341.56,4.2521
9/11/2009,4376.7,4.281
9/14/2009,4291.75,4.2722
9/15/2009,4399.01,4.2633
9/16/2009,4400.3,4.2641
9/17/2009,4366.37,4.265
9/18/2009,4343.39,4.2663
9/21/2009,4320.68,4.27
9/22/2009,4429.14,4.2467
9/23/2009,4444.49,4.2297
9/24/2009,4433.73,4.2152
9/25/2009,4394.73,4.2011
9/28/2009,4394.49,4.2103
9/29/2009,4387.85,4.1906
9/30/2009,4397.4,4.2177
10/1/2009,4311.73,4.2608
10/2/2009,4123.8,4.2733
10/5/2009,4229.49,4.267
10/6/2009,4347.18,4.2616
10/7/2009,4436.4,4.2694
10/8/2009,4390.01,4.2801
10/9/2009,4369.04,4.281
10/12/2009,4404.61,4.2803
10/13/2009,4376.32,4.2943
10/14/2009,4582.79,4.2982
10/15/2009,4566.94,4.2933
10/16/2009,4515.18,4.2882
10/19/2009,4648.5,4.2939
10/20/2009,4669.54,4.2943
10/21/2009,4639.7,4.2907
10/22/2009,4640.72,4.2907
10/23/2009,4676.03,4.2906
10/26/2009,4642.78,4.2872
10/27/2009,4522.17,4.2945
10/28/2009,4373.38,4.3269
10/29/2009,4469.58,4.3102
10/30/2009,4469.06,4.3107
11/2/2009,4468.22,4.3034
11/3/2009,4384.96,4.3017
11/4/2009,4456.46,4.2971
11/5/2009,4502.24,4.3058
11/6/2009,4474.64,4.303
11/9/2009,4587.91,4.2983
11/10/2009,4643.89,4.299
11/11/2009,4778.27,4.295
11/12/2009,4799.79,4.3028
11/13/2009,4829.68,4.3002
11/16/2009,4836.39,4.2933
11/17/2009,4782.48,4.2944
11/18/2009,4834.17,4.2741
11/19/2009,4831.98,4.2785
11/20/2009,4844.85,4.2835
11/23/2009,4913.48,4.2736
11/24/2009,4969.99,4.2684
11/25/2009,4969.56,4.262
11/26/2009,4869.41,4.2904
11/27/2009,4817.99,4.2759
11/30/2009,4841.58,4.267
12/2/2009,4903.98,4.2408
12/3/2009,4872.35,4.211
12/4/2009,4862.67,4.2228
12/7/2009,4642.67,4.2337
12/8/2009,4654.22,4.2369
12/9/2009,4576.2,4.2476
12/10/2009,4675.84,4.2469
12/11/2009,4700.65,4.2605
12/14/2009,4781.04,4.2491
12/15/2009,4786.07,4.2501
12/16/2009,4906.92,4.2226
12/17/2009,4803.92,4.213
12/18/2009,4821.27,4.2091
12/21/2009,4751.78,4.2167
12/22/2009,4651.65,4.2199
12/23/2009,4661.38,4.1964
12/24/2009,4690.57,4.2093
1/4/2010,4751.08,4.2163
1/5/2010,4926.55,4.1797
1/6/2010,4950.41,4.1591
1/7/2010,4998.6,4.1679
1/8/2010,5078.03,4.1653
1/11/2010,5176.95,4.125
1/12/2010,5119.05,4.1341
1/13/2010,5222.41,4.1262
1/14/2010,5170.87,4.1279
1/15/2010,5232.29,4.1082
1/18/2010,5199.03,4.1054
1/19/2010,5137.59,4.112
1/20/2010,5154.15,4.138
1/21/2010,5097.67,4.1316
1/22/2010,5028.4,4.1529
1/25/2010,5061.67,4.1161
1/26/2010,4908.11,4.1286
1/27/2010,4955.13,4.1306
1/28/2010,5088.34,4.1368
1/29/2010,5065.43,4.1003
2/1/2010,5116.07,4.0827
2/2/2010,5127.53,4.0881
2/3/2010,5129.79,4.1035
2/4/2010,5043.6,4.1377
2/5/2010,4906.56,4.1434
2/8/2010,4916.98,4.1396
2/9/2010,5034.58,4.1274
2/10/2010,5112.26,4.1167
2/11/2010,5105.43,4.1122
2/12/2010,5117.66,4.1284
2/15/2010,5141.13,4.1224
2/16/2010,5158.62,4.1189
2/17/2010,5209.11,4.1208
2/18/2010,5227.73,4.1296
2/19/2010,5264.59,4.1339
2/22/2010,5373.83,4.126
2/23/2010,5360.37,4.1275
2/24/2010,5345.51,4.1253
2/25/2010,5317.24,4.1243
2/26/2010,5328.45,4.109
3/1/2010,5359.39,4.1098
3/2/2010,5455.64,4.1051
3/3/2010,5467.6,4.0871
3/4/2010,5488.64,4.0923
3/5/2010,5513.93,4.0915
3/8/2010,5538.23,4.0928
3/9/2010,5501.53,4.0992
3/10/2010,5541.23,4.0936
3/11/2010,5548.99,4.0959
3/12/2010,5614.51,4.0902
3/15/2010,5725.93,4.0896
3/16/2010,5771.68,4.0912
3/17/2010,5882.44,4.0801
3/18/2010,5925.31,4.0804
3/19/2010,5898.45,4.0826
3/22/2010,5867.68,4.0863
3/23/2010,5983.36,4.0709
3/24/2010,5883.4,4.0575
3/25/2010,5998.66,4.0646
3/26/2010,6008.1,4.0715
3/29/2010,5932.91,4.0688
3/30/2010,5987.17,4.075
3/31/2010,5965.35,4.0939
4/1/2010,6092.72,4.1089
4/2/2010,6099.31,4.1024
4/6/2010,6003.67,4.0941
4/7/2010,6132.56,4.0949
4/8/2010,6017.38,4.1206
4/9/2010,6109.39,4.1333
4/12/2010,6053.48,4.1276
4/13/2010,5992.23,4.1422
4/14/2010,6028.93,4.1425
4/15/2010,6056.7,4.1409
4/16/2010,6067.19,4.1457
4/19/2010,5945.6,4.1547
4/20/2010,5923.05,4.1452
4/21/2010,5908.82,4.1354
4/22/2010,5782.81,4.1405
4/23/2010,5875.48,4.1254
4/26/2010,5842.6,4.115
4/27/2010,5769.02,4.1275
4/28/2010,5686.22,4.1406
4/29/2010,5711.69,4.1343
4/30/2010,5727.85,4.1296
5/3/2010,5647.46,4.128
5/4/2010,5416.82,4.1442
5/5/2010,5131.72,4.185
5/6/2010,5130.67,4.1824
5/7/2010,4907.95,4.1989
5/10/2010,5454.83,4.1666
5/11/2010,5175.22,4.1793
5/12/2010,5289.24,4.1736
5/13/2010,5434.4,4.1879
5/14/2010,5338.31,4.186
5/17/2010,4978.98,4.1959
5/18/2010,5128.63,4.1949
5/19/2010,5112.14,4.1972
5/20/2010,5096.87,4.2032
5/21/2010,4903.56,4.1933
5/25/2010,4365.99,4.1847
5/26/2010,4781.36,4.1685
5/27/2010,4946.55,4.1578
5/28/2010,4975.46,4.1699
5/31/2010,4935.05,4.195
6/1/2010,4845.35,4.1769
6/2/2010,4894.32,4.1851
6/3/2010,5024.64,4.1928
6/4/2010,4864.02,4.2118
6/7/2010,4799.4,4.2352
6/8/2010,4663.67,4.2255
6/9/2010,4755.64,4.2172
6/10/2010,4777.74,4.2168
6/11/2010,4738.62,4.2307
6/14/2010,4769.06,4.226
6/15/2010,4963.76,4.2285
6/16/2010,5099.99,4.2325
6/17/2010,5218.69,4.2349
6/18/2010,5143.15,4.2437
6/21/2010,5245.47,4.2365
6/22/2010,5175.1,4.2273
6/23/2010,5192.51,4.2257
6/24/2010,5137.95,4.2356
6/25/2010,4889.08,4.2774
6/28/2010,4818.09,4.3695
6/29/2010,4642.46,4.3875
6/30/2010,4743.86,4.3651
7/1/2010,4744.46,4.3427
7/2/2010,4873.56,4.2943
7/5/2010,4856.56,4.2573
7/6/2010,4814.92,4.2366
7/7/2010,4793.96,4.2319
7/8/2010,4813.94,4.2294
7/9/2010,4833.95,4.2387
7/12/2010,4720.18,4.3289
7/13/2010,4777.54,4.2614
7/14/2010,4844.14,4.257
7/15/2010,4868.5,4.2658
7/16/2010,4890.68,4.2677
7/19/2010,4862.28,4.3351
7/20/2010,4826.51,4.2752
7/21/2010,4863.43,4.2651
7/22/2010,4869.52,4.2663
7/23/2010,4904.45,4.2652
7/26/2010,4973.24,4.2469
7/27/2010,5172.61,4.2515
7/28/2010,5125.02,4.2522
7/29/2010,5168.45,4.2498
7/30/2010,5074.07,4.2501
8/2/2010,5248.56,4.2422
8/3/2010,5241.34,4.2422
8/4/2010,5224.36,4.2524
8/5/2010,5254.74,4.2552
8/6/2010,5169.81,4.2435
8/9/2010,5220.72,4.231
8/10/2010,5159.49,4.2357
8/11/2010,5099.66,4.2391
8/12/2010,5124.51,4.2302
8/13/2010,5135.64,4.235
8/16/2010,5227.85,4.2336
8/17/2010,5285.27,4.2363
8/18/2010,5233.36,4.2286
8/19/2010,5231.6,4.2325
8/20/2010,5235.68,4.2257
8/23/2010,5219.26,4.2303
8/24/2010,5119.73,4.2377
8/25/2010,5091.3,4.2425
8/26/2010,5141.12,4.2493
8/27/2010,5195.1,4.2429
8/30/2010,5130.97,4.2402
8/31/2010,5072.95,4.2608
9/1/2010,5057.81,4.2561
9/2/2010,5107.51,4.2693
9/3/2010,5095.86,4.2768
9/6/2010,5134.72,4.2852
9/7/2010,5074.16,4.2875
9/8/2010,5055.7,4.2843
9/9/2010,5136.85,4.2779
9/10/2010,5163.65,4.2794
9/13/2010,5166.92,4.2598
9/14/2010,5207.42,4.2341
9/15/2010,5226.31,4.2412
9/16/2010,5247.88,4.2511
9/17/2010,5208.76,4.26
9/20/2010,5164.89,4.2643
9/21/2010,5243.74,4.2576
9/22/2010,5208.31,4.2588
9/23/2010,5199.21,4.2608
9/24/2010,5211.7,4.2422
9/27/2010,5260.24,4.2492
9/28/2010,5227.4,4.2674
9/29/2010,5217.63,4.2719
9/30/2010,5336.25,4.2714
10/1/2010,5282.54,4.2675
10/4/2010,5224.43,4.2753
10/5/2010,5214.51,4.2843
10/6/2010,5212.18,4.2706
10/7/2010,5210.63,4.2697
10/8/2010,5223.96,4.2673
10/11/2010,5232.03,4.2678
10/12/2010,5222.22,4.2762
10/13/2010,5267.29,4.2785
10/14/2010,5253.62,4.2803
10/15/2010,5293.16,4.2797
10/18/2010,5259.22,4.2876
10/19/2010,5240.66,4.3007
10/20/2010,5254.27,4.3079
10/21/2010,5257.58,4.3149
10/22/2010,5246.68,4.2976
10/25/2010,5247.35,4.267
10/26/2010,5218.66,4.2757
10/27/2010,5242.54,4.2729
10/28/2010,5300.12,4.2695
10/29/2010,5282.41,4.2678
11/1/2010,5265.77,4.2775
11/2/2010,5233.26,4.2926
11/3/2010,5225.52,4.2963
11/4/2010,5197.89,4.2924
11/5/2010,5276.82,4.2906
11/8/2010,5160.52,4.2859
11/9/2010,5221.82,4.2852
11/10/2010,5157.9,4.2796
11/11/2010,5169.81,4.2839
11/12/2010,5153.02,4.2962
11/15/2010,5135.03,4.2925
11/16/2010,5139.82,4.2974
11/17/2010,5176.26,4.2959
11/18/2010,5185.27,4.2995
11/19/2010,5148.21,4.2998
11/22/2010,5078.69,4.2983
11/23/2010,5082.46,4.3122
11/24/2010,5093.61,4.3046
11/25/2010,5064.34,4.3007
11/26/2010,5039.24,4.3173
11/29/2010,5052.52,4.3043
11/30/2010,5093.95,4.2973
12/2/2010,5115.27,4.3009
12/3/2010,5156.87,4.3044
12/6/2010,5099.41,4.3078
12/7/2010,5148.6,4.2982
12/8/2010,5168.91,4.2997
12/9/2010,5146.64,4.3006
12/10/2010,5174.08,4.2943
12/13/2010,5155.98,4.2906
12/14/2010,5154.68,4.2886
12/15/2010,5146.34,4.2918
12/16/2010,5138.51,4.293
12/17/2010,5149.98,4.291
12/20/2010,5133.93,4.2918
12/21/2010,5132.11,4.2878
12/22/2010,5141,4.2861
12/23/2010,5186.95,4.2868
12/27/2010,5170.8,4.2897
12/28/2010,5199.43,4.2903
12/29/2010,5219.58,4.3012
12/30/2010,5268.61,4.2888
1/3/2011,5366.38,4.2745
1/4/2011,5421.61,4.2709
1/5/2011,5421.29,4.2677
1/6/2011,5542.79,4.2582
1/7/2011,5589.91,4.2626
1/10/2011,5626.23,4.2632
1/11/2011,5688.55,4.2574
1/12/2011,5758.84,4.2553
1/13/2011,5784.57,4.262
1/14/2011,5757.69,4.2655
1/17/2011,5784.02,4.2594
1/18/2011,5825.3,4.2579
1/19/2011,5858.56,4.2628
1/20/2011,5808.01,4.2691
1/21/2011,5755.34,4.2695
1/24/2011,5766.23,4.2665
1/25/2011,5773.31,4.2569
1/26/2011,5742.68,4.266
1/27/2011,5750.61,4.2644
1/28/2011,5742.44,4.2583
1/31/2011,5672.66,4.2569
2/1/2011,5685.15,4.2573
2/2/2011,5748.33,4.2573
2/3/2011,5676.52,4.2617
2/4/2011,5678.06,4.2588
2/7/2011,5716.12,4.2591
2/8/2011,5729.52,4.2552
2/9/2011,5751.26,4.2549
2/10/2011,5703.57,4.2639
2/11/2011,5640.97,4.2579
2/14/2011,5656.45,4.2477
2/15/2011,5658.4,4.2542
2/16/2011,5594.59,4.2484
2/17/2011,5632.71,4.25
2/18/2011,5671.88,4.2415
2/21/2011,5642.37,4.2292
2/22/2011,5626.42,4.2293
2/23/2011,5721.81,4.2325
2/24/2011,5607.32,4.2307
2/25/2011,5691.89,4.2176
2/28/2011,5864.43,4.2038
3/1/2011,5792.66,4.207
3/2/2011,5765.13,4.2017
3/3/2011,5850.06,4.2096
3/4/2011,5845.16,4.2056
3/7/2011,5847.95,4.1945
3/8/2011,5821.11,4.1907
3/9/2011,5866.42,4.1917
3/10/2011,5911.13,4.1941
3/11/2011,5804.54,4.1852
3/14/2011,5820,4.1791
3/15/2011,5657.28,4.1774
3/16/2011,5760.99,4.1795
3/17/2011,5812.44,4.1719
3/18/2011,5690.51,4.1689
3/21/2011,5820.83,4.1572
3/22/2011,5845.59,4.1276
3/23/2011,5837.71,4.1047
3/24/2011,5893.58,4.093
3/25/2011,6062.67,4.0865
3/28/2011,6001.57,4.1085
3/29/2011,5940.12,4.1218
3/30/2011,5949.53,4.1058
3/31/2011,5928.64,4.1222
4/1/2011,5957.72,4.1371
4/4/2011,5910.96,4.1236
4/5/2011,5909.63,4.1147
4/6/2011,5951.44,4.107
4/7/2011,6012.07,4.1164
4/8/2011,6068.4,4.1165
4/11/2011,5995.81,4.1094
4/12/2011,5943.92,4.1112
4/13/2011,5987.61,4.1072
4/14/2011,5945.81,4.1
4/15/2011,5933.33,4.0933
4/18/2011,5900.04,4.0908
4/19/2011,5876.69,4.0865
4/20/2011,5941.48,4.0856
4/21/2011,5867.45,4.0871
4/22/2011,5917.36,4.0759
4/26/2011,5894.29,4.0728
4/27/2011,5936.18,4.0689
4/28/2011,5978.36,4.0778
4/29/2011,5921.53,4.0775
5/2/2011,5873.97,4.093
5/3/2011,5762.64,4.1068
5/4/2011,5780.64,4.1077
5/5/2011,5775.53,4.1142
5/6/2011,5797.61,4.1162
5/9/2011,5781.88,4.0996
5/10/2011,5734.52,4.0887
5/11/2011,5667.36,4.0932
5/12/2011,5648.81,4.116
5/13/2011,5719.38,4.1147
5/16/2011,5686.98,4.1052
5/17/2011,5648.53,4.1119
5/18/2011,5632.56,4.1261
5/19/2011,5621.82,4.1116
5/20/2011,5624.54,4.1147
5/23/2011,5534.8,4.1225
5/24/2011,5483.51,4.1215
5/25/2011,5418.58,4.1368
5/26/2011,5438.54,4.1327
5/27/2011,5485.95,4.1287
5/30/2011,5464.13,4.1268
5/31/2011,5468.66,4.1304
6/1/2011,5578.76,4.1342
6/2/2011,5523.25,4.1343
6/3/2011,5506.9,4.1324
6/6/2011,5564.53,4.1404
6/7/2011,5562.34,4.1564
6/8/2011,5571.93,4.175
6/9/2011,5556.66,4.1594
6/10/2011,5545.92,4.1792
6/14/2011,5620.58,4.1712
6/15/2011,5593.89,4.1844
6/16/2011,5534.5,4.2337
6/17/2011,5560.65,4.234
6/20/2011,5546.88,4.2524
6/21/2011,5573.67,4.2352
6/22/2011,5575.09,4.2122
6/23/2011,5500.04,4.2266
6/24/2011,5509.64,4.2185
6/27/2011,5410.02,4.2209
6/28/2011,5451.72,4.2104
6/29/2011,5471.62,4.2176
6/30/2011,5508.7,4.2363
7/1/2011,5490.79,4.2423
7/4/2011,5532.18,4.1974
7/5/2011,5629.05,4.1864
7/6/2011,5604.63,4.2087
7/7/2011,5616.61,4.1971
7/8/2011,5592.87,4.2085
7/11/2011,5526.59,4.2512
7/12/2011,5477.45,4.282
7/13/2011,5455.59,4.2744
7/14/2011,5418.77,4.2716
7/15/2011,5460.94,4.2664
7/18/2011,5365.59,4.2662
7/19/2011,5348.95,4.252
7/20/2011,5351.26,4.2389
7/21/2011,5356.5,4.2399
7/22/2011,5415.43,4.2416
7/25/2011,5412.46,4.2555
7/26/2011,5391.36,4.2321
7/27/2011,5364.71,4.2451
7/28/2011,5365.91,4.2441
7/29/2011,5345.09,4.2292
8/1/2011,5383.51,4.2367
8/2/2011,5297.77,4.2363
8/3/2011,5204.5,4.2274
8/4/2011,5129.9,4.2375
8/5/2011,4921.68,4.2421
8/8/2011,4508.71,4.2453
8/9/2011,4419.7,4.2644
8/10/2011,4557.7,4.2991
8/11/2011,4473.23,4.2962
8/12/2011,4678.71,4.2775
8/16/2011,4703.58,4.275
8/17/2011,4757.87,4.2483
8/18/2011,4591.73,4.2627
8/19/2011,4487.56,4.2725
8/22/2011,4531.12,4.2623
8/23/2011,4557.47,4.2569
8/24/2011,4606.2,4.2589
8/25/2011,4643.99,4.2521
8/26/2011,4607.92,4.2452
8/29/2011,4720.72,4.2279
8/30/2011,4727.06,4.2177
8/31/2011,4804.33,4.225
9/1/2011,4797.3,4.2349
9/2/2011,4717.59,4.2415
9/5/2011,4617.03,4.25
9/6/2011,4588.5,4.2424
9/7/2011,4730.67,4.2415
9/8/2011,4694.92,4.2514
9/9/2011,4656.6,4.2849
9/12/2011,4482.16,4.2776
9/13/2011,4438.66,4.2845
9/14/2011,4481.12,4.302
9/15/2011,4510.31,4.2712
9/16/2011,4475.02,4.2667
9/19/2011,4406.73,4.2891
9/20/2011,4430.78,4.2799
9/21/2011,4460.62,4.2943
9/22/2011,4309.58,4.3054
9/23/2011,4216.59,4.2986
9/26/2011,4206.95,4.3051
9/27/2011,4352.18,4.3018
9/28/2011,4302.48,4.3276
9/29/2011,4342.81,4.2956
9/30/2011,4327.13,4.3589
10/3/2011,4240.47,4.3126
10/4/2011,4191.9,4.3214
10/5/2011,4213.41,4.3142
10/6/2011,4280.49,4.3143
10/7/2011,4551.61,4.3102
10/10/2011,4470.44,4.316
10/11/2011,4484.46,4.3291
10/12/2011,4494.43,4.3297
10/13/2011,4442.5,4.3215
10/14/2011,4476.52,4.3392
10/17/2011,4519.59,4.3434
10/18/2011,4497.67,4.3529
10/19/2011,4526.67,4.3372
10/20/2011,4487.13,4.3386
10/21/2011,4549.45,4.3297
10/24/2011,4552.25,4.3205
10/25/2011,4519.26,4.328
10/26/2011,4517.12,4.3424
10/27/2011,4705.31,4.3275
10/28/2011,4664.64,4.3214
10/31/2011,4579.62,4.337
11/1/2011,4488.1,4.3476
11/2/2011,4468.89,4.3491
11/3/2011,4475.37,4.3524
11/4/2011,4511.1,4.3625
11/7/2011,4553.11,4.3525
11/8/2011,4557.03,4.3596
11/9/2011,4535.43,4.3639
11/10/2011,4512.65,4.3518
11/11/2011,4554.84,4.34
11/14/2011,4528.74,4.3629
11/15/2011,4507.7,4.3571
11/16/2011,4511.11,4.3724
11/17/2011,4479.53,4.37
11/18/2011,4424.05,4.3615
11/21/2011,4377.04,4.3649
11/22/2011,4347.23,4.3563
11/23/2011,4275.6,4.3558
11/24/2011,4238.06,4.3563
11/25/2011,4241.55,4.3639
11/28/2011,4172.21,4.3556
11/29/2011,4191.86,4.3634
11/30/2011,4245.33,4.3549
12/2/2011,4346.64,4.3547
12/5/2011,4405.8,4.3512
12/6/2011,4383.5,4.3533
12/7/2011,4375.58,4.3443
12/8/2011,4363.52,4.3386
12/9/2011,4359.48,4.3452
12/12/2011,4310.78,4.3481
12/13/2011,4298.59,4.347
12/14/2011,4276.48,4.3478
12/15/2011,4324.14,4.3396
12/16/2011,4272.67,4.3343
12/19/2011,4283.13,4.3096
12/20/2011,4256.07,4.3118
12/21/2011,4302.8,4.3038
12/22/2011,4307.82,4.294
12/23/2011,4319.56,4.2957
12/27/2011,4299.69,4.2924
12/28/2011,4263.93,4.2948
12/29/2011,4277.52,4.3095
12/30/2011,4336.95,4.3257
1/4/2012,4342.97,4.3317
1/5/2012,4343.81,4.3458
1/6/2012,4379.57,4.3535
1/9/2012,4371.13,4.3628
1/10/2012,4371.18,4.3611
1/11/2012,4378.45,4.3592
1/12/2012,4376.58,4.3421
1/13/2012,4382.6,4.3432
1/16/2012,4385.63,4.3213
1/17/2012,4428.3,4.337
1/18/2012,4407.8,4.3482
1/19/2012,4435.35,4.3432
1/20/2012,4454.36,4.3499
1/23/2012,4475.41,4.3344
1/24/2012,4504.85,4.3423
1/25/2012,4542.31,4.3453
1/26/2012,4679.79,4.3378
1/27/2012,4768.14,4.3369
1/30/2012,4745.54,4.3386
1/31/2012,4887.75,4.3459
2/1/2012,4926.51,4.3474
2/2/2012,4929.67,4.3477
2/3/2012,5004.48,4.3386
2/6/2012,4942.61,4.3459
2/7/2012,4960.18,4.3551
2/8/2012,5030.37,4.3513
2/9/2012,5092.14,4.3508
2/10/2012,5049.43,4.3473
2/13/2012,5096.6,4.3477
2/14/2012,5070.63,4.3486
2/15/2012,5015.53,4.3491
2/16/2012,5025.53,4.3577
2/17/2012,5035.72,4.3549
2/20/2012,5103.51,4.354
2/21/2012,5106.48,4.3558
2/22/2012,5174.9,4.3622
2/23/2012,5218.72,4.3562
2/24/2012,5245.9,4.3548
2/27/2012,5179.47,4.35
2/28/2012,5200.27,4.3483
2/29/2012,5273.12,4.3543
3/1/2012,5322.63,4.3509
3/2/2012,5359.68,4.3506
3/5/2012,5371.63,4.3512
3/6/2012,5345.88,4.3534
3/7/2012,5264.93,4.3595
3/8/2012,5310.7,4.356
3/9/2012,5304.31,4.3542
3/12/2012,5123.58,4.3547
3/13/2012,5150.87,4.3629
3/14/2012,5220.48,4.3693
3/15/2012,5238,4.3867
3/16/2012,5265.01,4.3828
3/19/2012,5217.37,4.3786
3/20/2012,5191.9,4.3779
3/21/2012,5215.06,4.37
3/22/2012,5175.83,4.3714
3/23/2012,5161.63,4.3704
3/26/2012,5228.17,4.3652
3/27/2012,5267,4.3696
3/28/2012,5278.04,4.3738
3/29/2012,5310.15,4.3831
3/30/2012,5372.48,4.3862
4/2/2012,5367.91,4.3815
4/3/2012,5361.4,4.3763
4/4/2012,5349.07,4.3753
4/5/2012,5329.57,4.3731
4/6/2012,5313,4.37
4/9/2012,5241,4.3663
4/10/2012,5208.59,4.3711
4/11/2012,5221.98,4.3716
4/12/2012,5240.93,4.3743
4/13/2012,5290.08,4.3774
4/17/2012,5303.26,4.3769
4/18/2012,5301.75,4.3762
4/19/2012,5260.57,4.3738
4/20/2012,5258.78,4.377
4/23/2012,5222.37,4.3812
4/24/2012,5243.86,4.3802
4/25/2012,5282.51,4.3733
4/26/2012,5350.28,4.3767
4/27/2012,5331.59,4.3932
4/30/2012,5322.64,4.4369
5/2/2012,5304.17,4.4067
5/3/2012,5385.67,4.4078
5/4/2012,5370.55,4.4033
5/7/2012,5348.49,4.4034
5/8/2012,5373.21,4.4072
5/9/2012,5268.22,4.4216
5/10/2012,5077.57,4.4186
5/11/2012,5026.19,4.4316
5/14/2012,4816.1,4.4458
5/15/2012,4751.52,4.4427
5/16/2012,4720.8,4.4338
5/17/2012,4715.69,4.4454
5/18/2012,4653.51,4.4425
5/21/2012,4595.31,4.4443
5/22/2012,4700.49,4.4548
5/23/2012,4651.26,4.465
5/24/2012,4625.59,4.4665
5/25/2012,4672.89,4.4742
5/28/2012,4638.9,4.4677
5/29/2012,4667.96,4.4644
5/30/2012,4620.79,4.4758
5/31/2012,4567.44,4.4822
6/1/2012,4375.35,4.4643
6/5/2012,4303.57,4.4638
6/6/2012,4362.66,4.4626
6/7/2012,4431.71,4.4667
6/8/2012,4387.34,4.463
6/11/2012,4464.39,4.4644
6/12/2012,4438.4,4.4566
6/13/2012,4443.15,4.4605
6/14/2012,4467.14,4.4576
6/15/2012,4494.51,4.4691
6/18/2012,4548.93,4.4647
6/19/2012,4535.68,4.4602
6/20/2012,4540.81,4.4616
6/21/2012,4504.8,4.4645
6/22/2012,4473.48,4.4713
6/25/2012,4427.61,4.4689
6/26/2012,4348.22,4.4554
6/27/2012,4386.9,4.4502
6/28/2012,4431.76,4.4486
6/29/2012,4528.16,4.4494
7/2/2012,4661.55,4.4511
7/3/2012,4702.81,4.4523
7/4/2012,4551.91,4.4735
7/5/2012,4533.55,4.4899
7/6/2012,4506.74,4.5344
7/9/2012,4554.76,4.5322
7/10/2012,4589.15,4.5228
7/11/2012,4583.5,4.5228
7/12/2012,4606.74,4.5403
7/13/2012,4635.32,4.5515
7/16/2012,4699.17,4.5699
7/17/2012,4735.35,4.5605
7/18/2012,4759.17,4.565
7/19/2012,4747.24,4.5772
7/20/2012,4671.23,4.5968
7/23/2012,4526.02,4.6357
7/24/2012,4512.43,4.6308
7/25/2012,4590.26,4.6249
7/26/2012,4634.36,4.6103
7/27/2012,4660.72,4.5999
7/30/2012,4652.64,4.5667
7/31/2012,4693.35,4.5819
8/1/2012,4775.38,4.6109
8/2/2012,4728.58,4.6131
8/3/2012,4741.53,4.6263
8/6/2012,4781.68,4.5746
8/7/2012,4729.22,4.5473
8/8/2012,4689,4.5355
8/9/2012,4682.29,4.544
8/10/2012,4671.44,4.5333
8/13/2012,4731.72,4.537
8/14/2012,4732.73,4.4894
8/16/2012,4791.41,4.483
8/17/2012,4828.51,4.4874
8/20/2012,4845.85,4.497
8/21/2012,4864.05,4.4816
8/22/2012,4858.75,4.4934
8/23/2012,4856.76,4.4848
8/24/2012,4827.87,4.4691
8/27/2012,4820.41,4.4685
8/28/2012,4814.17,4.4511
8/29/2012,4818.11,4.4679
8/30/2012,4811.36,4.4635
8/31/2012,4812.87,4.4786
9/3/2012,4818.85,4.49
